scene_id,scene_source_split,scene_partition,scene_has_progress,scene_complete,scene_energy_label,scene_type,instance_id,target_category,source_object_name,state,bad_polygon,usable_for_state_model,rgb_crop_relpath,depth_crop_relpath,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,overlay_dx,overlay_dy,reviewer,notes
kv1__NYUdata__NYU1225,val,train_candidate,1,1,possible_idle_monitor_usage,living_room,monitor_or_tv_1,monitor_or_tv,tv,on,0,1,crops/rgb/kv1__NYUdata__NYU1225__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU1225__monitor_or_tv_1.png,0,59,147,220,147,161,1,67,139,212,0.0,0.0,,
kv1__NYUdata__NYU1226,val,train_candidate,1,0,none,living_room,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU1226__lamp_1.png,crops/depth/kv1__NYUdata__NYU1226__lamp_1.png,368,8,431,164,63,156,376,16,423,156,0.0,0.0,,
kv1__NYUdata__NYU1226,val,train_candidate,1,0,none,living_room,monitor_or_tv_1,monitor_or_tv,tv,unknown,1,0,crops/rgb/kv1__NYUdata__NYU1226__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU1226__monitor_or_tv_1.png,102,104,212,192,110,88,110,112,204,184,0.0,0.0,,
kv1__NYUdata__NYU1300,test,train_candidate,1,1,possible_idle_monitor_usage,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU1300__lamp_1.png,crops/depth/kv1__NYUdata__NYU1300__lamp_1.png,470,57,499,123,29,66,478,65,491,115,0.0,0.0,,
kv1__NYUdata__NYU1300,test,train_candidate,1,1,possible_idle_monitor_usage,living_room,monitor_or_tv_1,monitor_or_tv,tv,on,0,1,crops/rgb/kv1__NYUdata__NYU1300__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU1300__monitor_or_tv_1.png,518,70,561,173,43,103,526,78,561,165,0.0,0.0,,
kv1__b3dodata__img_0225,test,train_candidate,1,1,none,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__b3dodata__img_0225__monitor_or_tv_1.png,,272,113,368,283,96,170,280,121,360,275,0.0,0.0,,
kv1__b3dodata__img_0225,test,train_candidate,1,1,none,office,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__b3dodata__img_0225__lamp_1.png,,159,5,380,417,221,412,167,13,372,409,0.0,0.0,,
kv1__b3dodata__img_0263,test,train_candidate,1,0,none,office,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__b3dodata__img_0263__lamp_1.png,,128,127,201,296,73,169,136,135,193,288,0.0,0.0,,
kv1__b3dodata__img_0263,test,train_candidate,1,0,none,office,lamp_2,lamp,lamp,unknown,0,0,crops/rgb/kv1__b3dodata__img_0263__lamp_2.png,,555,124,561,190,6,66,563,132,597,182,0,0,,
kv1__b3dodata__img_0263,test,train_candidate,1,0,none,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__b3dodata__img_0263__monitor_or_tv_1.png,,185,125,389,288,204,163,193,133,381,280,0.0,0.0,,
kv1__b3dodata__img_0288,test,train_candidate,1,0,none,home_office,lamp_1,lamp,lamp,unknown,0,0,crops/rgb/kv1__b3dodata__img_0288__lamp_1.png,,105,0,176,10,71,10,113,-44,168,2,0,0,,
kv1__b3dodata__img_0288,test,train_candidate,1,0,none,home_office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__b3dodata__img_0288__monitor_or_tv_1.png,,0,12,295,239,295,227,-10,20,287,231,0.0,0.0,,
kv2__kinect2data__000020_2014-05-26_14-41-22_260595134347_rgbf000034-resize,test,validation_holdout,0,0,unknown,furniture_store,monitor_or_tv_1,monitor_or_tv,tv,unknown,0,0,crops/rgb/kv2__kinect2data__000020_2014-05-26_14-41-22_260595134347_rgbf000034-resize__monitor_or_tv_1.png,crops/depth/kv2__kinect2data__000020_2014-05-26_14-41-22_260595134347_rgbf000034-resize__monitor_or_tv_1.png,0,61,46,147,46,86,-27.0,69.0,38.0,139.0,0.0,0.0,,
kv2__kinect2data__000020_2014-05-26_14-41-22_260595134347_rgbf000034-resize,test,validation_holdout,0,0,unknown,furniture_store,lamp_1,lamp,lamp,unknown,0,0,crops/rgb/kv2__kinect2data__000020_2014-05-26_14-41-22_260595134347_rgbf000034-resize__lamp_1.png,crops/depth/kv2__kinect2data__000020_2014-05-26_14-41-22_260595134347_rgbf000034-resize__lamp_1.png,248,140,331,271,83,131,256.0,148.0,323.0,263.0,0.0,0.0,,
kv2__kinect2data__000107_2014-04-14_00-03-38_094959634447_rgbf000052-resize,test,validation_holdout,0,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,television,unknown,0,0,crops/rgb/kv2__kinect2data__000107_2014-04-14_00-03-38_094959634447_rgbf000052-resize__monitor_or_tv_1.png,crops/depth/kv2__kinect2data__000107_2014-04-14_00-03-38_094959634447_rgbf000052-resize__monitor_or_tv_1.png,74,112,302,353,228,241,82.0,120.0,294.0,345.0,0.0,0.0,,
kv1__NYUdata__NYU0003,train,train_candidate,1,1,none,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0003__door_1.png,crops/depth/kv1__NYUdata__NYU0003__door_1.png,394,230,428,266,34,36,402,238,420,258,0.0,0.0,,
kv1__NYUdata__NYU0003,train,train_candidate,1,1,none,office,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0003__door_2.png,crops/depth/kv1__NYUdata__NYU0003__door_2.png,394,230,429,266,35,36,402,238,421,258,0.0,0.0,,
kv1__NYUdata__NYU0003,train,train_candidate,1,1,none,office,door_3,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0003__door_3.png,crops/depth/kv1__NYUdata__NYU0003__door_3.png,0,0,123,326,123,326,1,1,115,318,0.0,0.0,,
kv1__NYUdata__NYU0005,train,train_candidate,1,1,none,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0005__door_1.png,crops/depth/kv1__NYUdata__NYU0005__door_1.png,476,57,561,427,85,370,484,65,561,427,0.0,0.0,,
kv1__NYUdata__NYU0006,train,train_candidate,1,1,none,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0006__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0006__monitor_or_tv_1.png,48,179,108,244,60,65,56,187,100,236,0.0,0.0,,
kv1__NYUdata__NYU0007,train,train_candidate,1,1,possible_idle_monitor_usage,office,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0007__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0007__monitor_or_tv_1.png,127,181,199,238,72,57,135,189,191,230,0.0,0.0,,
kv1__NYUdata__NYU0007,train,train_candidate,1,1,possible_idle_monitor_usage,office,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0007__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0007__monitor_or_tv_2.png,215,184,285,238,70,54,223,192,277,230,0.0,0.0,,
kv1__NYUdata__NYU0007,train,train_candidate,1,1,possible_idle_monitor_usage,office,monitor_or_tv_3,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0007__monitor_or_tv_3.png,crops/depth/kv1__NYUdata__NYU0007__monitor_or_tv_3.png,349,178,407,246,58,68,357,186,399,238,0.0,0.0,,
kv1__NYUdata__NYU0008,train,train_candidate,1,1,possible_open_door_inefficiency,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0008__door_1.png,crops/depth/kv1__NYUdata__NYU0008__door_1.png,113,65,219,427,106,362,121,73,211,427,0.0,0.0,,
kv1__NYUdata__NYU0008,train,train_candidate,1,1,possible_open_door_inefficiency,office,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0008__door_2.png,crops/depth/kv1__NYUdata__NYU0008__door_2.png,0,93,60,427,60,334,1,101,52,422,0.0,0.0,,
kv1__NYUdata__NYU0009,train,train_candidate,1,1,none,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0009__door_1.png,crops/depth/kv1__NYUdata__NYU0009__door_1.png,373,29,426,310,53,281,381,37,418,302,0.0,0.0,,
kv1__NYUdata__NYU0010,train,train_candidate,1,1,none,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0010__door_1.png,crops/depth/kv1__NYUdata__NYU0010__door_1.png,510,93,556,219,46,126,518,101,548,211,0.0,0.0,,
kv1__NYUdata__NYU0012,train,train_candidate,1,1,none,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0012__door_1.png,crops/depth/kv1__NYUdata__NYU0012__door_1.png,50,176,116,317,66,141,58,184,108,309,0.0,0.0,,
kv1__NYUdata__NYU0013,train,validation_holdout,0,0,unknown,office,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0013__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0013__monitor_or_tv_1.png,204,298,385,427,181,129,212,306,377,427,0.0,0.0,,
kv1__NYUdata__NYU0015,train,train_candidate,1,1,none,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0015__door_1.png,crops/depth/kv1__NYUdata__NYU0015__door_1.png,400,303,433,329,33,26,408,311,425,321,0.0,0.0,,
kv1__NYUdata__NYU0015,train,train_candidate,1,1,none,office,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0015__door_2.png,crops/depth/kv1__NYUdata__NYU0015__door_2.png,408,3,493,427,85,424,416,11,485,427,0.0,0.0,,
kv1__NYUdata__NYU0018,train,train_candidate,1,1,possible_open_door_inefficiency,office,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0018__door_1.png,crops/depth/kv1__NYUdata__NYU0018__door_1.png,194,97,219,414,25,317,202,105,211,406,0.0,0.0,,
kv1__NYUdata__NYU0019,train,train_candidate,1,1,possible_open_door_inefficiency,office,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0019__door_1.png,crops/depth/kv1__NYUdata__NYU0019__door_1.png,0,77,47,427,47,350,1,85,39,427,0.0,0.0,,
kv1__NYUdata__NYU0021,train,train_candidate,1,1,possible_open_door_inefficiency,office,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0021__door_1.png,crops/depth/kv1__NYUdata__NYU0021__door_1.png,28,107,94,315,66,208,36,115,86,307,0.0,0.0,,
kv1__NYUdata__NYU0022,train,train_candidate,1,0,unknown,office,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0022__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0022__monitor_or_tv_1.png,455,200,530,308,75,108,463,208,522,300,0.0,0.0,,
kv1__NYUdata__NYU0031,train,train_candidate,1,1,none,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0031__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0031__monitor_or_tv_1.png,275,228,357,315,82,87,283,236,349,307,0.0,0.0,,
kv1__NYUdata__NYU0032,train,train_candidate,1,1,possible_unnecessary_lighting,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0032__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0032__monitor_or_tv_1.png,469,209,561,419,92,210,477,217,561,411,0.0,0.0,,
kv1__NYUdata__NYU0032,train,train_candidate,1,1,possible_unnecessary_lighting,office,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0032__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0032__monitor_or_tv_2.png,86,241,204,359,118,118,94,249,196,351,0.0,0.0,,
kv1__NYUdata__NYU0033,train,train_candidate,1,0,possible_unnecessary_lighting,office,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0033__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0033__monitor_or_tv_1.png,470,194,561,427,91,233,478,202,561,427,0.0,0.0,,
kv1__NYUdata__NYU0035,train,train_candidate,1,1,possible_unnecessary_lighting,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0035__door_1.png,crops/depth/kv1__NYUdata__NYU0035__door_1.png,271,68,378,343,107,275,279,76,370,335,0.0,0.0,,
kv1__NYUdata__NYU0036,train,train_candidate,1,1,possible_unnecessary_lighting,office,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0036__door_1.png,crops/depth/kv1__NYUdata__NYU0036__door_1.png,309,63,423,308,114,245,317,71,415,300,0.0,0.0,,
kv1__NYUdata__NYU0041,train,train_candidate,1,0,possible_unnecessary_lighting,office,monitor_or_tv_1,monitor_or_tv,monitor,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0041__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0041__monitor_or_tv_1.png,364,49,561,413,197,364,372,57,561,405,0.0,0.0,,
kv1__NYUdata__NYU0043,train,train_candidate,1,1,possible_unnecessary_lighting,office,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0043__door_1.png,crops/depth/kv1__NYUdata__NYU0043__door_1.png,437,246,501,312,64,66,445,254,493,304,0.0,0.0,,
kv1__NYUdata__NYU0043,train,train_candidate,1,1,possible_unnecessary_lighting,office,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0043__door_2.png,crops/depth/kv1__NYUdata__NYU0043__door_2.png,437,246,501,312,64,66,445,254,493,304,0.0,0.0,,
kv1__NYUdata__NYU0044,train,train_candidate,1,1,possible_unnecessary_lighting,bathroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0044__door_1.png,crops/depth/kv1__NYUdata__NYU0044__door_1.png,0,277,48,335,48,58,1,285,40,327,0.0,0.0,,
kv1__NYUdata__NYU0044,train,train_candidate,1,1,possible_unnecessary_lighting,bathroom,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0044__door_2.png,crops/depth/kv1__NYUdata__NYU0044__door_2.png,0,315,31,427,31,112,1,323,23,427,0.0,0.0,,
kv1__NYUdata__NYU0045,train,train_candidate,1,0,unknown,bathroom,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0045__door_1.png,crops/depth/kv1__NYUdata__NYU0045__door_1.png,0,119,30,171,30,52,1,127,22,163,0.0,0.0,,
kv1__NYUdata__NYU0045,train,train_candidate,1,0,unknown,bathroom,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0045__door_2.png,crops/depth/kv1__NYUdata__NYU0045__door_2.png,0,173,73,427,73,254,1,181,65,427,0.0,0.0,,
kv1__NYUdata__NYU0046,train,train_candidate,1,1,none,bathroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0046__door_1.png,crops/depth/kv1__NYUdata__NYU0046__door_1.png,455,178,561,427,106,249,463,186,561,427,0.0,0.0,,
kv1__NYUdata__NYU0048,train,train_candidate,1,1,none,bathroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0048__door_1.png,crops/depth/kv1__NYUdata__NYU0048__door_1.png,115,0,377,427,262,427,123,1,369,427,0.0,0.0,,
kv1__NYUdata__NYU0049,train,train_candidate,1,1,none,bathroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0049__door_1.png,crops/depth/kv1__NYUdata__NYU0049__door_1.png,208,0,447,394,239,394,216,1,439,386,0.0,0.0,,
kv1__NYUdata__NYU0050,train,train_candidate,1,0,unknown,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0050__lamp_1.png,crops/depth/kv1__NYUdata__NYU0050__lamp_1.png,0,183,46,313,46,130,1,191,38,305,0.0,0.0,,
kv1__NYUdata__NYU0053,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0053__door_1.png,crops/depth/kv1__NYUdata__NYU0053__door_1.png,167,65,269,298,102,233,175,73,261,290,0.0,0.0,,
kv1__NYUdata__NYU0055,train,train_candidate,1,1,none,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0055__lamp_1.png,crops/depth/kv1__NYUdata__NYU0055__lamp_1.png,84,33,209,415,125,382,92,41,201,407,0.0,0.0,,
kv1__NYUdata__NYU0059,train,train_candidate,1,1,none,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0059__door_1.png,crops/depth/kv1__NYUdata__NYU0059__door_1.png,312,0,462,427,150,427,320,1,454,427,0.0,0.0,,
kv1__NYUdata__NYU0063,train,train_candidate,1,1,none,bedroom,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0063__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0063__monitor_or_tv_1.png,32,141,143,247,111,106,40,149,135,239,0.0,0.0,,
kv1__NYUdata__NYU0063,train,train_candidate,1,1,none,bedroom,monitor_or_tv_2,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0063__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0063__monitor_or_tv_2.png,347,104,560,273,213,169,355,112,552,265,0.0,0.0,,
kv1__NYUdata__NYU0064,train,train_candidate,1,0,unknown,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0064__door_1.png,crops/depth/kv1__NYUdata__NYU0064__door_1.png,549,181,561,276,12,95,557,189,561,268,0.0,0.0,,
kv1__NYUdata__NYU0066,train,validation_holdout,0,0,unknown,bedroom,lamp_1,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0066__lamp_1.png,crops/depth/kv1__NYUdata__NYU0066__lamp_1.png,470,42,552,181,82,139,478,50,544,173,0.0,0.0,,
kv1__NYUdata__NYU0067,train,train_candidate,1,0,none,bedroom,lamp_1,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0067__lamp_1.png,crops/depth/kv1__NYUdata__NYU0067__lamp_1.png,382,0,444,68,62,68,390,1,436,60,0.0,0.0,,
kv1__NYUdata__NYU0068,train,train_candidate,1,1,none,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0068__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0068__monitor_or_tv_1.png,287,35,480,210,193,175,295,43,472,202,0.0,0.0,,
kv1__NYUdata__NYU0072,train,train_candidate,1,0,unknown,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0072__door_1.png,crops/depth/kv1__NYUdata__NYU0072__door_1.png,323,0,541,427,218,427,331,1,533,427,0,0,,
kv1__NYUdata__NYU0073,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0073__lamp_1.png,crops/depth/kv1__NYUdata__NYU0073__lamp_1.png,474,289,561,353,87,64,482,297,553,345,0.0,0.0,,
kv1__NYUdata__NYU0076,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0076__lamp_1.png,crops/depth/kv1__NYUdata__NYU0076__lamp_1.png,278,223,328,317,50,94,286,231,320,309,0.0,0.0,,
kv1__NYUdata__NYU0079,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0079__lamp_1.png,crops/depth/kv1__NYUdata__NYU0079__lamp_1.png,35,113,87,200,52,87,43,121,79,192,0.0,0.0,,
kv1__NYUdata__NYU0080,train,train_candidate,1,0,unknown,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0080__door_1.png,crops/depth/kv1__NYUdata__NYU0080__door_1.png,431,0,561,427,130,427,439,1,561,427,0.0,0.0,,
kv1__NYUdata__NYU0090,train,train_candidate,1,1,none,bookstore,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0090__lamp_1.png,crops/depth/kv1__NYUdata__NYU0090__lamp_1.png,361,69,398,101,37,32,369,77,390,93,0.0,0.0,,
kv1__NYUdata__NYU0093,train,train_candidate,1,0,unknown,bookstore,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0093__lamp_1.png,crops/depth/kv1__NYUdata__NYU0093__lamp_1.png,381,140,430,217,49,77,389,148,422,209,0.0,0.0,,
kv1__NYUdata__NYU0094,train,train_candidate,1,0,unknown,bookstore,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0094__lamp_1.png,crops/depth/kv1__NYUdata__NYU0094__lamp_1.png,268,4,323,43,55,39,276,12,315,35,0.0,0.0,,
kv1__NYUdata__NYU0094,train,train_candidate,1,0,unknown,bookstore,lamp_2,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0094__lamp_2.png,crops/depth/kv1__NYUdata__NYU0094__lamp_2.png,78,0,121,13,43,13,86,1,113,5,0,0,,
kv1__NYUdata__NYU0095,train,train_candidate,1,0,unknown,bookstore,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0095__lamp_1.png,crops/depth/kv1__NYUdata__NYU0095__lamp_1.png,414,3,472,61,58,58,422,11,464,53,0.0,0.0,,
kv1__NYUdata__NYU0108,train,train_candidate,1,0,unknown,bookstore,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0108__door_1.png,crops/depth/kv1__NYUdata__NYU0108__door_1.png,271,278,331,427,60,149,279,286,323,427,0.0,0.0,,
kv1__NYUdata__NYU0108,train,train_candidate,1,0,unknown,bookstore,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0108__door_2.png,crops/depth/kv1__NYUdata__NYU0108__door_2.png,223,293,287,427,64,134,231,301,279,427,0.0,0.0,,
kv1__NYUdata__NYU0110,train,train_candidate,1,1,none,bookstore,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0110__lamp_1.png,crops/depth/kv1__NYUdata__NYU0110__lamp_1.png,156,133,195,154,39,21,164,141,187,146,0.0,0.0,,
kv1__NYUdata__NYU0110,train,train_candidate,1,1,none,bookstore,lamp_2,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0110__lamp_2.png,crops/depth/kv1__NYUdata__NYU0110__lamp_2.png,291,132,330,153,39,21,299,140,322,145,0.0,0.0,,
kv1__NYUdata__NYU0111,train,train_candidate,1,0,unknown,bookstore,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0111__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0111__monitor_or_tv_1.png,19,231,170,372,151,141,27,239,162,364,0.0,0.0,,
kv1__NYUdata__NYU0111,train,train_candidate,1,0,unknown,bookstore,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0111__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0111__monitor_or_tv_2.png,225,213,299,287,74,74,233,221,291,279,0.0,0.0,,
kv1__NYUdata__NYU0111,train,train_candidate,1,0,unknown,bookstore,monitor_or_tv_3,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0111__monitor_or_tv_3.png,crops/depth/kv1__NYUdata__NYU0111__monitor_or_tv_3.png,74,203,148,265,74,62,82,211,140,257,0.0,0.0,,
kv1__NYUdata__NYU0111,train,train_candidate,1,0,unknown,bookstore,monitor_or_tv_4,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0111__monitor_or_tv_4.png,crops/depth/kv1__NYUdata__NYU0111__monitor_or_tv_4.png,6,181,55,226,49,45,14,189,47,218,0.0,0.0,,
kv1__NYUdata__NYU0112,train,train_candidate,1,1,none,bookstore,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0112__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0112__monitor_or_tv_1.png,364,322,410,362,46,40,372,330,402,354,0.0,0.0,,
kv1__NYUdata__NYU0112,train,train_candidate,1,1,none,bookstore,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0112__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0112__monitor_or_tv_2.png,160,193,223,258,63,65,168,201,215,250,0.0,0.0,,
kv1__NYUdata__NYU0123,train,train_candidate,1,0,unknown,cafeteria,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0123__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0123__monitor_or_tv_1.png,50,181,125,249,75,68,58,189,117,241,0.0,0.0,,
kv1__NYUdata__NYU0146,train,train_candidate,1,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0146__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0146__monitor_or_tv_1.png,0,176,80,302,80,126,1,184,72,294,0.0,0.0,,
kv1__NYUdata__NYU0147,train,train_candidate,1,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0147__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0147__monitor_or_tv_1.png,93,161,290,334,197,173,101,169,282,326,0.0,0.0,,
kv1__NYUdata__NYU0149,train,train_candidate,1,0,unknown,living_room,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0149__lamp_1.png,crops/depth/kv1__NYUdata__NYU0149__lamp_1.png,260,102,286,142,26,40,268,110,278,134,0.0,0.0,,
kv1__NYUdata__NYU0150,train,train_candidate,1,0,unknown,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0150__door_1.png,crops/depth/kv1__NYUdata__NYU0150__door_1.png,362,62,410,231,48,169,370,70,402,223,0.0,0.0,,
kv1__NYUdata__NYU0151,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0151__lamp_1.png,crops/depth/kv1__NYUdata__NYU0151__lamp_1.png,317,56,426,274,109,218,325,64,418,266,0.0,0.0,,
kv1__NYUdata__NYU0154,train,train_candidate,1,0,possible_unnecessary_lighting,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0154__door_1.png,crops/depth/kv1__NYUdata__NYU0154__door_1.png,361,0,499,299,138,299,369,1,491,291,0.0,0.0,,
kv1__NYUdata__NYU0154,train,train_candidate,1,0,possible_unnecessary_lighting,living_room,door_2,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0154__door_2.png,crops/depth/kv1__NYUdata__NYU0154__door_2.png,484,0,561,357,77,357,492,1,561,349,0.0,0.0,,
kv1__NYUdata__NYU0159,train,train_candidate,1,0,unknown,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0159__door_1.png,crops/depth/kv1__NYUdata__NYU0159__door_1.png,9,0,261,427,252,427,17,1,253,427,0.0,0.0,,
